,dropNum,N,gdotrad,gdotHz,etad,etam,lam,k,w,l,v,gdotHzest,gdotHzerr,r0,grem,D,gr,Dte,g2,rzr0r0,gem,srrrk
9,0.0,10.0,100.53096491487338,16.0,0.17704347673341062,0.42280073796283557,0.4187397533562792,1.0239554261414165,0.0003382849004771143,0.00038304997260260473,-0.004152162753129001,8.304325506258001,0.4809796558588749,0.00017483570653175213,0.0006138612699764628,0.062058655135259426,0.001451892617156268,0.1390829957603794,68.96182211388721,-1065296.0976821608,3.511074952329481,1019.9870131410024
10,0.0,5.0,188.49555921538757,30.0,0.12782620416137394,0.24777836839597708,0.515889280363222,1.0743431967720287,0.0003248268982754695,0.00043591684931596836,-0.01363898289981777,27.27796579963554,0.09073447334548201,0.00017483570653175213,0.001181695283867678,0.14602808290205024,0.0047691624233282505,0.5539988121018437,744.0874181660861,-2324396.0301010287,6.758889858994958,1470.9013396215798
11,1.0,141.0,6.283185307179586,1.0,0.8294413039999999,4.4787511019999995,0.18519477530903883,0.8709773823496063,0.00048532511063235955,0.0005137578717163113,0.0004832052349818241,0.9664104699636482,0.03358953003635179,0.00024819660321022066,0.001074272325444487,0.028458858359404027,0.00023985979595177046,0.0061733279907644776,0.9339491964553595,-361955.6939161442,4.3283119573340265,644.6504167745
12,1.0,83.0,12.566370614359172,2.0,0.5509611260225074,2.4811559133965404,0.22205824432382307,0.8987824302469241,0.00048380391700411163,0.0005349388033935771,-0.0009656702164292376,1.9313404328584751,0.03432978357076244,0.00024819660321022066,0.001189347384548113,0.050194112179279056,0.00047935213507803074,0.01956359421589124,3.7300758675939623,-411702.70603418065,4.79195673576864,676.8065822018276
13,1.0,54.0,18.84955592153876,3.0,0.4374222333265199,1.7566778468378894,0.24900537916721752,0.9181306523599612,0.00047985838069766886,0.0005544804685675332,0.001459428778052712,2.918857556105424,0.02704748129819201,0.00024819660321022066,0.0012726261983752494,0.07214472116451597,0.0007244505306798523,0.03958898191669098,8.519729432833728,-540732.0674540226,5.12749240688578,767.4300830289474
14,1.0,39.0,25.132741228718345,4.0,0.3725699898310913,1.3750771308532739,0.27094479391123405,0.9333119550002489,0.00047805080740591897,0.0005673813597832766,-0.001953332759621736,3.906665519243472,0.023333620189131987,0.00024819660321022066,0.0013333038163664457,0.08544844436682723,0.0009696211117547227,0.05975241643904529,15.262035479245867,-599844.4439320195,5.371966413404729,801.6889652685471
15,1.0,29.0,31.41592653589793,5.0,0.3295121707313521,1.137215694240491,0.2897534499393472,0.945938563410376,0.0004742101831821049,0.0005838110849885718,0.002449153662615407,4.898307325230814,0.020338534953837195,0.00024819660321022066,0.0013825622922422056,0.10359045238851138,0.0012157432396020297,0.08740932099851478,23.99341465240985,-725442.9057287356,5.570431965465643,875.7298506206411
16,1.0,29.0,37.69911184307752,6.0,0.29834610897114283,0.9737785751851823,0.3063798245041556,0.9568138864086874,0.00047544186617024117,0.0005785315427932043,-0.0026000209950134807,5.200041990026961,0.1333263349955064,0.00024819660321022066,0.0012567905286353094,0.09781050996756084,0.0012906327584752079,0.0962134513712309,27.04043669804356,-685163.6490985537,5.063689479951575,846.2202660713941
17,1.0,18.0,50.26548245743669,8.0,0.25547410239507,0.7623586528360053,0.33511012362055037,0.975001650892527,0.0004661491557502842,0.0006215109414108726,0.003942025583297795,7.884051166595589,0.014493604175551345,0.00024819660321022066,0.001491779385917947,0.14284038374312877,0.0019567947190846026,0.1789448545861715,62.15826279749727,-989059.5958646819,6.01047462625595,1007.1833897985564
18,1.0,13.0,62.83185307179586,10.0,0.22679598589481784,0.6305551885521578,0.359676662744736,0.9899751940824227,0.00046254777069460243,0.0006416450913670393,-0.004899677183022255,9.79935436604451,0.020064563395549073,0.00024819660321022066,0.00153361518538205,0.1621974990293306,0.0024321664673054924,0.24507409452750356,96.02734599131558,-1106834.310851536,6.179033739970606,1057.3752737874363
19,1.0,11.0,75.39822368615503,12.0,0.205923559894832,0.5399810863514458,0.38135328273480856,1.0027670903013097,0.0004562454410246621,0.0006634786724801264,0.005946484523739012,11.892969047478024,0.00891924604349803,0.00024819660321022066,0.0015939132114167539,0.18507526001812596,0.002951794519668339,0.325875497273141,141.44271276427034,-1312936.9822277578,6.421978346201303,1144.252591073593
20,1.0,8.0,100.53096491487338,16.0,0.17704347673341062,0.42280073796283557,0.4187397533562792,1.0239554261414165,0.0004483078584542724,0.0006986655675776871,-0.007862008631342133,15.724017262684265,0.017248921082233415,0.00024819660321022066,0.001650042316329696,0.2182768174407893,0.0039026476734171068,0.48919193637919794,247.24471887719278,-1572516.7023794227,6.648126102403273,1239.2448067681796
21,1.0,6.0,125.66370614359172,20.0,0.1576096593083101,0.3497380698130675,0.4506505665584286,1.0412167201831024,0.00044554442104915515,0.0007070979872448385,0.009832624974896568,19.665249949793136,0.016737502510343227,0.00024819660321022066,0.0017070184420949336,0.2269164871200638,0.004880848238818619,0.6131063745258374,386.72205558783895,-1662888.3365533983,6.877686559832173,1263.7494419807415
22,3.0,6.0,62.83185307179586,10.0,0.22679598589481784,0.6305551885521578,0.359676662744736,0.9899751940824227,0.00030689938578014065,0.00033299032419429947,-0.0036166215530095756,7.233243106019151,0.27667568939808496,0.00015668770158736164,0.0007146461781312272,0.040774117801020734,0.0011333602373047695,0.06160810160479676,52.31980583077357,-841730.9200509343,4.560958970559501,922.0924882922778
23,3.0,5.0,188.49555921538757,30.0,0.12782620416137394,0.24777836839597708,0.515889280363222,1.0743431967720287,0.00030625179957915853,0.00034395845695461396,-0.005695049284191249,11.390098568382498,0.6203300477205833,0.00015668770158736164,0.00044220717130713706,0.05799148351868071,0.0017846883655333518,0.22000708591731907,129.73434539746904,-925901.9924172555,2.8222200391431698,928.3483937188174
