,frame,time,dropNum,x,y,dpos,v,w,l,angle,vest
291,170.0,3.4,1.0,667.858154296875,863.3704223632812,4.156194893123881,207.80974465619386,216.52626037597656,229.6285858154297,178.96511840820312,45095760.05319981
292,171.0,3.42,1.0,668.189453125,868.5468139648438,5.186982641791254,259.3491320895625,216.42970275878906,229.913818359375,178.96075439453125,45111514.68937993
293,172.0,3.44,1.0,668.3933715820312,872.26611328125,3.7248852522108655,186.2442626105431,216.49046325683594,229.72198486328125,179.17050170898438,45099186.57682381
294,173.0,3.46,1.0,668.6619262695312,879.3530883789062,7.0920615941331215,354.60307970665576,216.46205139160156,229.8667755126953,179.31057739257812,45115767.80679355
295,174.0,3.48,1.0,668.7305297851562,883.3252563476562,3.972760351986967,198.6380175993482,216.50408935546875,229.6997528076172,179.57266235351562,45100498.757061034
296,175.0,3.5,1.0,668.8465576171875,887.0877685546875,3.7643008070377477,188.2150403518872,216.54039001464844,229.609619140625,179.74896240234375,45097920.51451142
297,176.0,3.52,1.0,669.1785278320312,892.4429931640625,5.365504155286717,268.2752077643356,216.4598388671875,229.95616149902344,179.6347198486328,45132388.88482066
298,177.0,3.54,1.0,669.4444580078125,896.6234130859375,4.188869726024006,209.4434863012001,216.476318359375,229.85891723632812,179.48411560058594,45120172.60318252
299,178.0,3.56,1.0,669.5914306640625,900.20556640625,3.585167133051268,179.25835665256324,216.5518035888672,229.59649658203125,179.72621154785156,45100097.05991113
300,179.0,3.58,1.0,669.7898559570312,905.2899169921875,5.088221052353439,254.41105261767171,216.5297088623047,229.93426513671875,0.05521154776215553,45157229.4375697
301,180.0,3.6,1.0,670.0855712890625,908.8572998046875,3.579618371910442,178.98091859552193,216.6041259765625,229.62721252441406,0.06713797897100449,45127930.01555692
302,181.0,3.62,1.0,670.2023315429688,912.4076538085938,3.552273428375889,177.6136714187943,216.5351104736328,229.45542907714844,179.8656768798828,45065438.2555859
303,182.0,3.64,1.0,670.287841796875,917.546630859375,5.139688427519655,256.9844213759825,216.55349731445312,229.78826904296875,0.0,45138473.38486087
304,183.0,3.66,1.0,670.3477783203125,921.6929931640625,4.146795479472699,207.33977397363475,216.50193786621094,229.67147827148438,179.81979370117188,45094050.931620896
305,184.0,3.68,1.0,670.4468994140625,925.3009033203125,3.6092714897605163,180.46357448802564,216.55770874023438,229.50611877441406,0.04914958029985428,45084802.701671846
306,185.0,3.7,1.0,670.481689453125,930.2446899414062,4.943909030486253,247.19545152431243,216.56466674804688,229.708251953125,0.1656438410282135,45127410.04120553
307,186.0,3.72,1.0,670.443359375,933.9976806640625,3.7531864540990965,187.65932270495466,216.53115844726562,229.5952911376953,0.4771786332130432,45091261.41856886
308,187.0,3.74,1.0,670.533203125,938.0145874023438,4.017911353360521,200.89556766802588,216.5225372314453,229.5618896484375,0.5408785343170166,45081111.51360705
309,188.0,3.76,1.0,670.6417846679688,943.4590454101562,5.4455406481181585,272.27703240591376,216.4961700439453,229.9076385498047,0.4994603395462036,45138013.866200805
310,189.0,3.78,1.0,670.6904907226562,947.107666015625,3.6489456836755423,182.44728418377696,216.52745056152344,229.6039581298828,0.751179039478302,45091419.23533665
311,190.0,3.8,1.0,670.6220092773438,951.0004272460938,3.8933635465741787,194.66817732870877,216.53585815429688,229.5282440185547,0.8054482936859131,45080050.54941068
312,191.0,3.82,1.0,670.7296752929688,955.8731689453125,4.873931025181398,243.69655125906968,216.56552124023438,229.6864013671875,0.8303695917129517,45123473.45951894
313,192.0,3.84,1.0,670.8303833007812,959.2481689453125,3.376502199442133,168.8251099721065,216.58270263671875,229.44467163085938,0.7843964695930481,45083136.55128539
314,193.0,3.86,1.0,670.844482421875,963.04150390625,3.793361162753465,189.66805813767309,216.58895874023438,229.4064483642578,0.8226843476295471,45078230.2393065
315,194.0,3.88,1.0,670.906982421875,968.2536010742188,5.212471883698545,260.623594184927,216.54867553710938,229.82044982910156,0.8173753023147583,45142784.45520888
316,195.0,3.9,1.0,671.0835571289062,972.01171875,3.762263559638351,188.1131779819174,216.58192443847656,229.5005340576172,0.9218367338180542,45093788.79807258
317,196.0,3.92,1.0,671.1685180664062,975.6661376953125,3.655406432773215,182.7703216386606,216.52957153320312,229.3610076904297,1.347715139389038,45044589.17584743
318,197.0,3.94,1.0,671.1791381835938,981.0211791992188,5.355052034802985,267.75260174014903,216.5510711669922,229.76336669921875,1.3050241470336914,45132570.39288826
319,198.0,3.96,1.0,671.228515625,984.4275512695312,3.406729929584219,170.33649647921078,216.58409118652344,229.4695281982422,1.5200412273406982,45088598.70610323
320,199.0,3.98,1.0,671.3912353515625,988.4295654296875,4.0053208420179915,200.2660421008994,216.5624237060547,229.50970458984375,1.5022196769714355,45087470.363370575
321,200.0,4.0,1.0,671.4129638671875,993.9989013671875,5.569378323755737,278.4689161877866,216.45631408691406,229.9294891357422,1.6888545751571655,45125684.36085934
322,201.0,4.02,1.0,671.3876953125,997.86376953125,3.8649507662374996,193.24753831187908,216.60189819335938,229.63917541503906,1.6414825916290283,45129352.71649043
323,202.0,4.04,1.0,671.4284057617188,1001.7861938476562,3.922635575555118,196.13177877775138,216.6327667236328,229.59471130371094,1.7942620515823364,45133475.942472845
324,203.0,4.06,1.0,671.56689453125,1006.7138061523438,4.929558009050501,246.4779004525303,216.55172729492188,229.6843719482422,2.0739216804504395,45117326.80226874
325,204.0,4.08,1.0,671.6072387695312,1010.002685546875,3.2891268338777597,164.45634169388418,216.65943908691406,229.33441162109375,2.294278621673584,45093408.49111321
326,205.0,4.1,1.0,671.536865234375,1013.956787109375,3.954727753084317,197.73638765422007,216.59205627441406,229.28221130371094,2.1643877029418945,45055106.40926165
327,206.0,4.12,1.0,671.61279296875,1019.1448364257812,5.188604892484172,259.4302446242026,216.62353515625,229.44366455078125,2.194974422454834,45099939.323380716
328,207.0,4.14,1.0,671.6883544921875,1022.971923828125,3.827833268182201,191.39166340911413,216.6641845703125,229.28768920898438,2.184751033782959,45086196.56648161
329,208.0,4.16,1.0,671.64990234375,1026.8326416015625,3.860909257397235,193.0454628698573,216.6876983642578,229.1089324951172,2.50284481048584,45060825.56549333
330,209.0,4.18,1.0,671.5426635742188,1032.1571044921875,5.325542716694075,266.27713583470944,216.60752868652344,229.3492889404297,2.3526229858398438,45074726.70407911
331,210.0,4.2,1.0,671.4960327148438,1037.7777099609375,5.620798899835187,281.03994499175286,216.70571899414062,228.944580078125,2.581632375717163,45035990.77896651
332,211.0,4.22,1.0,671.437255859375,1042.8701171875,5.0927464181799555,254.6373209090032,216.69253540039062,229.21083068847656,2.9475629329681396,45082879.428318486
333,212.0,4.24,1.0,671.5155029296875,1047.259765625,4.390345773268739,219.51728866343186,216.6787109375,229.01220703125,2.7164220809936523,45038065.4695074
334,213.0,4.26,1.0,671.4539184570312,1050.70263671875,3.4434218468627495,172.17109234314114,216.7064666748047,228.70565795898438,3.042297124862671,44989302.53695137
335,214.0,4.28,1.0,671.2288818359375,1055.685546875,4.9879890843999135,249.3994542199899,216.6071014404297,228.88548278808594,3.130690813064575,44983395.98829754
336,215.0,4.3,1.0,671.2083129882812,1059.45849609375,3.773005285546277,188.65026427731786,216.56576538085938,228.5554656982422,3.249185562133789,44901394.605280355
337,216.0,4.32,1.0,671.2041015625,1062.8577880859375,3.399294600980794,169.96473004903578,216.70359802246094,228.26805114746094,3.416677713394165,44902030.92390343
338,217.0,4.34,1.0,671.0340576171875,1067.7769775390625,4.9221275703778415,246.10637851889732,216.67062377929688,228.37986755371094,3.6302807331085205,44910355.54828531
339,218.0,4.36,1.0,670.8551025390625,1072.1026611328125,4.329383729034034,216.46918645169671,216.58120727539062,228.31317138671875,4.127168655395508,44860190.805841945
340,219.0,4.38,1.0,670.84521484375,1075.4422607421875,3.3396142468039995,166.98071234020352,216.63853454589844,227.93829345703125,3.945784091949463,44810245.183019996
341,220.0,4.4,1.0,670.8692626953125,1080.3648681640625,4.922666160635272,246.1333080317579,216.65066528320312,228.0019073486328,4.348357677459717,44827770.86411542
342,221.0,4.42,1.0,670.8282470703125,1084.2734375,3.9087845342670207,195.4392267133552,216.6724090576172,227.77015686035156,4.511026859283447,44791195.510071896
343,222.0,4.44,1.0,670.79296875,1087.86083984375,3.587575802101896,179.37879010509067,216.65904235839844,227.50552368164062,4.828580379486084,44733635.34955895
344,223.0,4.46,1.0,670.7886962890625,1093.0479736328125,5.187135548600629,259.356777430037,216.64585876464844,227.59197998046875,4.91139554977417,44745189.01523038
345,224.0,4.48,1.0,670.71533203125,1097.3009033203125,4.253562417685114,212.67812088425077,216.6694793701172,227.0940399169922,5.4926958084106445,44657028.87225994
346,267.0,5.34,1.0,672.067138671875,1103.3951416015625,0.14517128024155387,7.258564012077699,216.3772430419922,228.1154327392578,1.681854248046875,44736957.28475283
347,268.0,5.36,1.0,672.271484375,1094.574462890625,0,0,216.20494079589844,229.91220092773438,1.4727221727371216,45017550.14503674
348,269.0,5.38,1.0,672.505126953125,1085.2825927734375,-9.294807105529138,-464.7403552764668,215.9326171875,231.6793212890625,1.1073094606399536,45249353.51629384
349,270.0,5.4,1.0,672.7185668945312,1077.677978515625,-8.451199131098047,-422.559956554902,215.82586669921875,232.47955322265625,0.7432711720466614,45360763.808776475
350,271.0,5.42,1.0,672.7821655273438,1068.9063720703125,-8.77183700358958,-438.59185017948835,215.71446228027344,233.69754028320312,0.6827192306518555,45551352.47057661
351,272.0,5.44,1.0,672.92578125,1059.9849853515625,-8.92254260069869,-446.1271300349242,215.62533569335938,234.90704345703125,0.46441689133644104,45749275.96596326
352,273.0,5.46,1.0,673.1730346679688,1052.7548828125,-7.234329062052351,-361.7164531026252,215.4982452392578,235.0523681640625,0.32538121938705444,45723631.57037595
353,274.0,5.48,1.0,673.5579223632812,1044.082275390625,-8.681143820486117,-434.05719102429583,215.526611328125,235.83609008789062,0.045287828892469406,45888163.466293134
354,275.0,5.5,1.0,673.6758422851562,1035.20166015625,-8.88139809089697,-444.069904544858,215.39468383789062,236.71609497070312,179.95120239257812,46003021.53545566
355,276.0,5.52,1.0,673.7518920898438,1027.6229248046875,-7.5791169077812865,-378.9558453890724,215.29141235351562,236.75596618652344,179.63531494140625,45966660.67712672
356,277.0,5.54,1.0,673.8914184570312,1018.3504638671875,-9.273510632150261,-463.67553160750236,215.18597412109375,237.5495147705078,179.48526000976562,46075565.89953087
357,278.0,5.56,1.0,673.956298828125,1009.3688354492188,-8.981862752292372,-449.0931376146282,215.03155517578125,238.2244873046875,179.42364501953125,46140192.49238658
358,279.0,5.58,1.0,673.885986328125,1002.2316284179688,-7.137553366145902,-356.87766830728685,215.11770629882812,237.73268127441406,179.26724243164062,46081840.35234993
359,280.0,5.6,1.0,673.7339477539062,993.4701538085938,-8.762793678888787,-438.1396839444487,214.9719696044922,238.2432098388672,179.06690979003906,46118249.23980518
360,281.0,5.62,1.0,673.7664794921875,984.259765625,-9.210445635607377,-460.5222817803582,215.00755310058594,238.6826934814453,178.89242553710938,46218619.8640995
361,282.0,5.64,1.0,673.7156982421875,976.6791381835938,-7.580797526695528,-379.0398763347845,214.9978790283203,238.19790649414062,178.63211059570312,46120594.912635274
362,283.0,5.66,1.0,673.5291137695312,967.6370849609375,-9.04397812064938,-452.1989060324585,215.07498168945312,238.25987243652344,178.6024932861328,46165687.0709978
363,284.0,5.68,1.0,673.2996215820312,954.5838623046875,-13.0552398820459,-652.7619941023089,215.1205291748047,238.30758666992188,178.17945861816406,46194491.72714918
364,285.0,5.7,1.0,673.1094360351562,946.171630859375,-8.414381048641937,-420.71905243208715,215.1814727783203,238.39767456054688,178.12818908691406,46238142.10691274
365,286.0,5.72,1.0,673.0902709960938,938.3790893554688,-7.792565071195989,-389.6282535598078,215.209228515625,237.94239807128906,178.06765747070312,46161745.767994106
366,287.0,5.74,1.0,673.0586547851562,928.8262939453125,-9.552847728980943,-477.6423864490361,215.30413818359375,238.29856872558594,177.7990264892578,46271629.87932374
367,288.0,5.76,1.0,672.8896484375,919.8142700195312,-9.01360851071322,-450.6804255356706,215.25982666015625,238.48033142089844,177.57667541503906,46287864.85541747
368,289.0,5.78,1.0,672.7587280273438,912.1488037109375,-7.666584238236829,-383.3292119118326,215.37939453125,238.0841522216797,177.42282104492188,46262319.20778877
369,290.0,5.8,1.0,672.6205444335938,902.981689453125,-9.168155677199797,-458.40778385999965,215.43667602539062,238.210693359375,177.31939697265625,46311531.37381
370,291.0,5.82,1.0,672.225830078125,894.4898071289062,-8.501050807446804,-425.0525403723304,215.40623474121094,238.3387451171875,177.2487335205078,46323332.664301716
371,292.0,5.84,1.0,671.7847290039062,886.7645874023438,-7.737802658464955,-386.890132923256,215.39996337890625,238.0467529296875,177.0037078857422,46263887.30831256
372,293.0,5.86,1.0,671.3316040039062,877.3308715820312,-9.444591915167079,-472.22959575834307,215.44940185546875,238.38160705566406,176.7891082763672,46350234.74156472
373,294.0,5.88,1.0,671.049072265625,868.4906005859375,-8.84478464788785,-442.23923239440194,215.37289428710938,238.6168670654297,176.72689819335938,46363032.80897963
374,295.0,5.9,1.0,670.7647094726562,860.6472778320312,-7.848475904273932,-392.4237952136875,215.46363830566406,238.2507781982422,176.4288787841797,46330919.049927466
375,296.0,5.92,1.0,670.1947021484375,851.94287109375,-8.723050212803951,-436.15251064020686,215.48861694335938,238.29576110839844,176.42921447753906,46350411.46490502
376,297.0,5.94,1.0,669.7606201171875,843.268310546875,-8.685414664324002,-434.2707332161901,215.47152709960938,238.48095703125,176.219482421875,46379076.25368156
377,298.0,5.96,1.0,669.560302734375,835.90185546875,-7.369178208721136,-368.4589104360647,215.57106018066406,238.1376190185547,176.0871124267578,46355100.99021613
378,299.0,5.98,1.0,669.271728515625,826.8432006835938,-9.063250057035908,-453.16250285178495,215.46994018554688,238.32675170898438,176.0106964111328,46348404.150389776
379,300.0,6.0,1.0,668.7962646484375,817.8212280273438,-9.034492597767933,-451.7246298884063,215.53733825683594,238.64871215820312,175.81491088867188,46440056.02520293
380,301.0,6.02,1.0,668.2753295898438,809.8294067382812,-8.008781483570687,-400.43907417854285,215.52737426757812,238.48519897460938,175.8309783935547,46403946.35702211
381,302.0,6.04,1.0,667.8994750976562,800.9419555664062,-8.895395153210442,-444.76975766051186,215.55914306640625,238.34954833984375,175.52191162109375,46391224.88036675
382,303.0,6.06,1.0,667.4274291992188,792.13232421875,-8.822269085209278,-441.1134542604733,215.5449981689453,238.63778686523438,175.3898162841797,46441230.752164096
383,304.0,6.08,1.0,667.002197265625,784.4522094726562,-7.691877840327065,-384.59389201634434,215.68695068359375,238.29751586914062,175.31396484375,46436113.657102525
384,305.0,6.1,1.0,666.5357666015625,775.4176635742188,-9.046578201472181,-452.3289100736187,215.619140625,238.44085693359375,175.26039123535156,46434834.802117735
385,306.0,6.12,1.0,665.83935546875,766.6445922851562,-8.80066862851215,-440.03343142559737,215.6248016357422,238.72377014160156,175.05767822265625,46492371.53159365
386,307.0,6.14,1.0,665.1796875,758.9720458984375,-7.700852542760814,-385.04262713804894,215.72349548339844,238.33499145507812,174.96473693847656,46459155.942034155
387,308.0,6.16,1.0,664.5367431640625,750.1917724609375,-8.803782088192674,-440.18910440962355,215.68496704101562,238.3665771484375,174.81314086914062,46448716.984594904
388,309.0,6.18,1.0,664.0096435546875,741.2861328125,-8.921224778360047,-446.06123891801184,215.69430541992188,238.65724182128906,174.7685089111328,46509383.75604202
389,310.0,6.2,1.0,663.4447631835938,733.5540161132812,-7.75272329468713,-387.6361647343476,215.75265502929688,238.37210083007812,174.70297241210938,46478952.41225199
390,311.0,6.22,1.0,662.79833984375,724.5370483398438,-9.040109012700299,-452.0054506350246,215.74798583984375,238.50746154785156,174.58486938476562,46503332.84405181
391,312.0,6.24,1.0,661.9652099609375,715.4752197265625,-9.100046330547881,-455.0023165273836,215.73605346679688,238.72288513183594,174.60043334960938,46540186.94190749
392,313.0,6.26,1.0,661.3494262695312,707.7474365234375,-7.752278554663963,-387.6139277332064,215.76882934570312,238.4945831298828,174.37026977539062,46509807.219005644
393,314.0,6.28,1.0,660.6737670898438,699.1121826171875,-8.66164680372629,-433.0823401863045,215.8199920654297,238.48423767089844,174.09068298339844,46529848.01168777
394,315.0,6.3,1.0,659.7815551757812,690.3092651367188,-8.848016629026946,-442.4008314513567,215.7186737060547,238.86001586914062,173.99720764160156,46559418.65788706
395,316.0,6.32,1.0,659.045654296875,683.05810546875,-7.288406316469442,-364.4203158234637,215.82070922851562,238.38734436035156,173.93479919433594,46511252.59694615
396,317.0,6.34,1.0,658.3055419921875,673.9358520507812,-9.152227796836812,-457.6113898418503,215.85609436035156,238.58322143554688,173.6715850830078,46564735.15517291
397,318.0,6.36,1.0,657.4026489257812,664.8356323242188,-9.144901036155709,-457.24505180777487,215.78594970703125,238.88206481933594,173.5769805908203,46592764.61831116
398,319.0,6.38,1.0,656.48388671875,656.8029174804688,-8.085086997309956,-404.2543498655064,215.78219604492188,238.76316833496094,173.39385986328125,46567954.277720466
399,320.0,6.4,0.0,678.4133911132812,1130.165771484375,0.01782454303833686,0.8912271519168428,154.23439025878906,159.91650390625,1.9696335792541504,15934716.373634119
400,320.0,6.4,1.0,655.5376586914062,647.7080688476562,-9.143938928793338,-457.1969464396563,215.71673583984375,238.9307861328125,173.28506469726562,46572376.68310896
401,321.0,6.42,1.0,654.5664672851562,638.9966430664062,-8.765395135976531,-438.2697567988359,215.7744598388672,239.0477294921875,173.00332641601562,46620111.57151551
402,321.0,6.42,0.0,678.7142333984375,1121.8428955078125,0.0,0.0,154.4774932861328,160.20443725585938,2.5172035694122314,16013769.64938064
403,322.0,6.44,0.0,678.9054565429688,1109.5806884765625,-12.263697956499147,-613.1848978249432,154.50929260253906,160.55531311035156,1.5176658630371094,16055450.631849816
404,322.0,6.44,1.0,652.859130859375,626.2613525390625,-12.849226532622536,-642.461326631112,215.77996826171875,239.08436584472656,172.92356872558594,46629637.23866511
405,323.0,6.46,0.0,679.1043701171875,1102.51171875,-7.0717677850071965,-353.58838925036736,154.5503692626953,160.47474670410156,1.322853446006775,16055927.64106497
406,323.0,6.46,1.0,651.9923706054688,619.0011596679688,-7.311749029010237,-365.5874514505196,215.85330200195312,238.63558959960938,172.7113037109375,46573750.949612215
407,324.0,6.48,0.0,679.317626953125,1093.7745361328125,-8.73978481223408,-436.9892406116939,154.74288940429688,160.64532470703125,1.436814546585083,16113062.948858235
408,324.0,6.48,1.0,650.8416748046875,609.9902954101562,-9.084039602437807,-454.20198012187984,215.84515380859375,238.7980499267578,172.60304260253906,46601939.28667264
409,325.0,6.5,0.0,679.6697998046875,1084.7418212890625,-9.039577598863746,-451.97887994319694,154.78070068359375,160.88026428222656,1.0113017559051514,16144514.784042625
410,325.0,6.5,1.0,649.821533203125,600.655029296875,-9.390840340087554,-469.5420170043877,215.7884979248047,239.1724853515625,172.38079833984375,46650511.47886501
411,326.0,6.52,1.0,649.0524291992188,593.8405151367188,-6.85777837260688,-342.8889186303513,215.877685546875,238.57470703125,172.3577423095703,46572388.869558536
412,326.0,6.52,0.0,679.8875122070312,1078.0928955078125,-6.652489213422688,-332.6244606711415,154.85667419433594,160.6212615966797,1.6741167306900024,16134350.888196703
413,327.0,6.54,0.0,680.169921875,1069.67333984375,-8.42429064080823,-421.2145320404018,154.8302459716797,160.774169921875,1.014351725578308,16144198.648638673
414,327.0,6.54,1.0,648.0852661132812,585.2427368164062,-8.652005344429451,-432.60026722146256,215.95567321777344,238.67254638671875,172.22848510742188,46625157.41281692
415,328.0,6.56,0.0,680.5628662109375,1060.248046875,-9.433480418059581,-471.6740209029891,154.74447631835938,161.16519165039062,0.7201900482177734,16165538.248927886
416,328.0,6.56,1.0,647.0271606445312,575.5100708007812,-9.790014042620188,-489.5007021310198,215.89193725585938,239.32167053222656,171.93006896972656,46724372.94775859
417,329.0,6.58,0.0,680.7343139648438,1053.165283203125,-7.084838428923537,-354.24192144616865,154.67356872558594,160.9275360107422,0.34497857093811035,16126910.769563872
418,329.0,6.58,1.0,646.153076171875,568.3180541992188,-7.2449379888643195,-362.2468994432076,215.95407104492188,238.7620086669922,171.88790893554688,46641941.96764399
419,330.0,6.6,1.0,645.0223388671875,559.5573120117188,-8.833412167902857,-441.67060839515227,215.9739227294922,238.76568603515625,171.7104034423828,46651236.031472266
420,330.0,6.6,0.0,680.9189453125,1044.568359375,-8.598906211903975,-429.9453105952079,154.73289489746094,160.9355010986328,178.98257446289062,16140083.141675208
421,331.0,6.62,0.0,680.9060668945312,1035.3177490234375,-9.250619316028773,-462.530965801428,154.69699096679688,161.24371337890625,179.28457641601562,16163489.783159057
422,331.0,6.62,1.0,643.6878051757812,550.0755004882812,-9.575266572763944,-478.7633286381861,215.91249084472656,239.2044219970703,171.7069549560547,46710374.40885544
423,332.0,6.64,0.0,680.8856201171875,1027.8941650390625,-7.423612142600982,-371.180607130057,154.56930541992188,161.00437927246094,178.95388793945312,16112866.502130324
424,332.0,6.64,1.0,642.529296875,542.5472412109375,-7.616877918799231,-380.8438959399697,215.92446899414062,238.86488342285156,171.4326629638672,46649246.873568326
425,333.0,6.66,0.0,680.9122924804688,1019.2301025390625,-8.66410355541006,-433.205177770493,154.56317138671875,160.875732421875,178.53964233398438,16098714.065653807
426,333.0,6.66,1.0,641.3073120117188,533.7936401367188,-8.838482832061855,-441.92414160308255,215.94357299804688,238.86956787109375,171.32862854003906,46658416.8740983
427,334.0,6.68,1.0,639.9894409179688,524.34765625,-9.537473240218926,-476.8736620109565,215.8741912841797,239.34976196289062,171.35264587402344,46722175.502718225
428,334.0,6.68,0.0,680.9361572265625,1009.9896850585938,-9.240448297537222,-462.022414876871,154.53866577148438,160.9766082763672,178.1981201171875,16103701.016870817
429,335.0,6.7,1.0,638.8034057617188,516.9290161132812,-7.512849051458132,-375.6424525728979,215.93637084960938,238.8758087158203,171.21768188476562,46656523.56717501
430,335.0,6.7,0.0,680.8478393554688,1002.553466796875,-7.436742706472637,-371.8371353236232,154.5961456298828,160.65451049804688,178.1756591796875,16083436.783905998
431,336.0,6.72,0.0,680.7698364257812,993.9842529296875,-8.56956887822476,-428.47844391124715,154.64691162109375,160.3994598388672,177.69232177734375,16068451.023903616
432,336.0,6.72,1.0,637.4593505859375,508.1876525878906,-8.844089585625758,-442.2044792812973,215.9364776611328,238.91075134277344,170.92909240722656,46663394.622220844
433,337.0,6.74,0.0,680.9075317382812,984.8111572265625,-9.174129101869823,-458.7064550934806,154.5701141357422,160.48277282714844,177.78097534179688,16060833.65386123
434,337.0,6.74,1.0,636.2557983398438,498.8358154296875,-9.428965809813185,-471.4482904906484,215.8898468017578,239.37828063964844,170.90589904785156,46734520.25631315
435,338.0,6.76,0.0,680.9171142578125,977.7990112304688,-7.012152543635526,-350.6076271817838,154.69110107421875,160.18768310546875,177.69403076171875,16056407.83341862
436,338.0,6.76,1.0,635.2364501953125,491.6901550292969,-7.218000637120366,-360.900031856026,215.975341796875,238.7740478515625,170.46226501464844,46653482.877066165
437,339.0,6.78,0.0,680.8429565429688,969.2556762695312,-8.543656806160216,-427.18284030800095,154.75717163085938,160.1322479248047,176.62371826171875,16064565.267347042
438,339.0,6.78,1.0,633.9000244140625,482.9804992675781,-8.811591079733006,-440.5795539866401,216.0283203125,238.88232421875,170.36492919921875,46697540.01856182
439,340.0,6.8,0.0,680.81005859375,959.7898559570312,-9.465877479853646,-473.29387399269234,154.60621643066406,160.28652954101562,177.12693786621094,16048688.195161419
440,340.0,6.8,1.0,632.4827880859375,473.25592041015625,-9.82730852085014,-491.36542604251747,215.9480743408203,239.49302673339844,170.23858642578125,46782147.44309819
441,341.0,6.82,0.0,680.7786865234375,952.1275024414062,-7.66241773888676,-383.1208869443292,154.71484375,160.04879760742188,175.9969482421875,16047411.571317544
442,341.0,6.82,1.0,631.3004760742188,465.446533203125,-7.898378962951688,-394.9189481475753,216.0084686279297,239.1475372314453,170.0286102294922,46740793.200632535
443,342.0,6.84,0.0,680.581298828125,944.1373901367188,-7.992550065140623,-399.6275032570397,154.70753479003906,159.98658752441406,176.1569366455078,16039658.448966926
444,342.0,6.84,1.0,629.8837280273438,457.28765869140625,-8.280966629947134,-414.0483314973655,216.0306396484375,239.01487731933594,169.91172790527344,46724455.23101583
445,343.0,6.86,0.0,680.1886596679688,934.9008178710938,-9.244913884304232,-462.2456942152009,154.74874877929688,160.1750946044922,175.4233856201172,16067114.584330633
446,343.0,6.86,1.0,628.1456298828125,447.80389404296875,-9.641720648669294,-482.08603243345357,215.9727325439453,239.59083557128906,169.69615173339844,46811941.93688332
447,344.0,6.88,1.0,626.8675537109375,440.28729248046875,-7.62448540889758,-381.2242704448871,216.07933044433594,239.14236450195312,169.5503692626953,46770453.307716854
448,344.0,6.88,0.0,679.9423828125,927.5936889648438,-7.311277941789239,-365.5638970894697,154.72447204589844,160.04200744628906,175.52774047851562,16048728.070167681
449,345.0,6.9,1.0,625.56689453125,431.9382629394531,-8.449734231232183,-422.4867115615994,216.06240844726562,239.09783935546875,169.3560028076172,46754421.372979976
450,345.0,6.9,0.0,679.843017578125,919.4855346679688,-8.108763133285798,-405.43815666428054,154.7720489501953,159.97171020507812,175.05296325683594,16051545.756416364
451,346.0,6.92,0.0,679.6943969726562,910.3783569335938,-9.108390328146113,-455.41951640731537,154.6363983154297,160.2430877685547,174.93775939941406,16050603.480122805
452,346.0,6.92,1.0,624.035400390625,422.4908752441406,-9.570716199340087,-478.53580996701453,216.00811767578125,239.62371826171875,169.29005432128906,46833709.4191293
453,347.0,6.94,0.0,679.4290161132812,902.9784545898438,-7.404659458581425,-370.23297292906267,154.70469665527344,160.06460571289062,174.6491241455078,16046891.479658667
454,347.0,6.94,1.0,622.6533813476562,414.8399658203125,-7.77472775386703,-388.7363876933425,216.038818359375,239.30152893066406,169.138671875,46784034.274503134
455,348.0,6.96,0.0,679.119140625,894.6881103515625,-8.296133461284278,-414.8066730642227,154.74111938476562,160.01829528808594,174.949462890625,16049803.407029618
456,348.0,6.96,1.0,621.157470703125,406.32867431640625,-8.641749343789636,-432.087467189491,216.10630798339844,239.2343292236328,168.9156036376953,46800123.19708482
457,349.0,6.98,0.0,678.9414672851562,885.547119140625,-9.142717765201322,-457.13588826005554,154.63246154785156,160.2764892578125,175.22042846679688,16053131.71042679
458,349.0,6.98,1.0,619.6355590820312,396.88531494140625,-9.565210466467562,-478.26052332336707,216.08934020996094,239.6327667236328,168.9981231689453,46870706.32412437
459,350.0,7.0,1.0,618.3489379882812,389.5505676269531,-7.446738346803906,-372.33691734020323,216.14138793945312,239.22293090820312,168.9492950439453,46813087.79164207
460,350.0,7.0,0.0,678.6932983398438,878.49658203125,-7.054903355545808,-352.7451677772979,154.7302703857422,160.05494689941406,174.42303466796875,16051228.595842019
461,351.0,7.02,0.0,678.5162963867188,870.4076538085938,-8.090864569543534,-404.5432284771853,154.584716796875,160.10647583007812,174.9077606201172,16026202.161396068
462,351.0,7.02,1.0,616.9290771484375,381.1285400390625,-8.540875452534861,-427.0437726267522,216.1365966796875,239.19741821289062,168.7605743408203,46806020.06970943
463,352.0,7.04,0.0,678.404296875,861.12744140625,-9.280888218443318,-464.0444109221552,154.62158203125,160.2888641357422,174.77796936035156,16052112.162011135
464,352.0,7.04,1.0,615.4646606445312,371.46514892578125,-9.773722090644691,-488.6861045322233,216.06802368164062,239.76266479492188,168.57139587402344,46886861.744403854
465,353.0,7.06,0.0,678.145751953125,853.7392578125,-7.392706019556305,-369.63530097782314,154.6385955810547,160.14773559570312,174.2184295654297,16041508.481809534
466,353.0,7.06,1.0,614.0926513671875,363.73968505859375,-7.84634956016726,-392.3174780083714,216.16482543945312,239.5176239013672,168.55233764648438,46880921.21452333
467,354.0,7.08,1.0,612.5303344726562,355.1188049316406,-8.761301743589996,-438.0650871794897,216.19544982910156,239.51979064941406,168.37686157226562,46894629.75297617
